Site,Genus,Species,Photosynthesis pathway,Taxa,Code,Block,Plot,Treatment,N_added,P_added,LOG_GS,GS,Stand_MAT,Stand_MAP,Lifeform_2,Lifeform,SQRT_Amax,SQRT_E,Amax,E (mmol m-2 s-1),SQT_E in mmol,E (mol m-2 s-1),Instant_WUE,WUE,SQRT_StomataDensity,Stomata_Density,Stomata_Size_avg,C_PerCell mg,N_PerCell mg,P_PerCell mg,SQRT_C_percell in mg,SQRT_N_perCell in mg,SQRT_P_perCell in mg,N_PerCell in ng,Sqrt N per Cell in ng,SQRT C per Cell in ng,SQRT_ P per cell in ng,MAT_v2,MAP_v2
churn.us,Asclepias,syriaca,C3,Asclepias_syriaca,ASSY,1,4,NP,N_YES,P_YES,0.620576488,0.86,-1.167135345,-0.638654636,allforb,FORB,3.533461559,0.062685724,12.48535059,3.9295,1.982296648,0.0039295,3.177338234,3177.338234,,,,4.21382E-05,3.07989E-06,2.55817E-07,0.006491396,0.00175496,0.000505783,3.079885387,1.754960224,6.491396113,0.505783174,4.825000058,810
churn.us,Asclepias,syriaca,C3,Asclepias_syriaca,ASSY,2,12,N,N_YES,P_NO,0.620576488,0.86,-1.167135345,-0.638654636,allforb,FORB,3.96230306,0.058435922,15.69984554,3.414757,1.847906112,0.003414757,4.597646491,4597.646491,,,,4.00018E-05,3.81616E-06,1.29284E-07,0.0063247,0.0019535,0.00035956,3.816160458,1.953499541,6.324700294,0.359560381,4.825000058,810
churn.us,Asclepias,syriaca,C3,Asclepias_syriaca,ASSY,2,10,NP,N_YES,P_YES,0.620576488,0.86,-1.167135345,-0.638654636,allforb,FORB,4.003917107,0.060841737,16.0313522,3.701717,1.923984667,0.003701717,4.330788172,4330.788172,,,,4.21382E-05,3.07989E-06,2.55817E-07,0.006491396,0.00175496,0.000505783,3.079885387,1.754960224,6.491396113,0.505783174,4.825000058,810
churn.us,Asclepias,syriaca,C3,Asclepias_syriaca,ASSY,2,14,C,N_NO,P_NO,0.620576488,0.86,-1.167135345,-0.638654636,allforb,FORB,4.121628164,0.056951602,16.98781872,3.243485,1.800967795,0.003243485,5.237520359,5237.520359,,,,3.88163E-05,2.49398E-06,1.79713E-07,0.006230271,0.001579235,0.000423926,2.493982808,1.579234881,6.230270867,0.423926252,4.825000058,810
churn.us,Asclepias,syriaca,C3,Asclepias_syriaca,ASSY,3,24,NP,N_YES,P_YES,0.620576488,0.86,-1.167135345,-0.638654636,allforb,FORB,4.741080816,0.075790501,22.4778473,5.7442,2.396706073,0.0057442,3.913138,3913.138,,,,4.21382E-05,3.07989E-06,2.55817E-07,0.006491396,0.00175496,0.000505783,3.079885387,1.754960224,6.491396113,0.505783174,4.825000058,810
kbs.us,Asclepias,syriaca,C3,Asclepias_syriaca,ASSY,1,3,C,N_NO,P_NO,0.59663628,0.816,-0.34365994,0.088205798,allforb,FORB,2.213068454,0.065210237,4.897671984,4.252375,2.062128754,0.004252375,1.151749783,1151.749783,21.79449472,475,21.25,6.30726E-05,3.94694E-06,5.89355E-07,0.007941825,0.00198669,0.000767694,3.946935484,1.986689579,7.941824768,0.767694496,8.795833436,903
kbs.us,Asclepias,syriaca,C3,Asclepias_syriaca,ASSY,1,6,NP,N_YES,P_YES,0.59663628,0.816,-0.34365994,0.088205798,allforb,FORB,2.855567052,0.040841682,8.154263187,1.668043,1.29152739,0.001668043,4.888520972,4888.520972,21.79449472,475,21.25,0.000064665,4.63355E-06,5.09516E-07,0.008041455,0.002152568,0.000713804,4.633548387,2.152567859,8.041455092,0.713803985,8.795833436,903
kbs.us,Asclepias,syriaca,C3,Asclepias_syriaca,ASSY,1,1,P,N_NO,P_YES,0.59663628,0.816,-0.34365994,0.088205798,allforb,FORB,3.013889703,0.058328784,9.083531144,3.402247,1.844518094,0.003402247,2.669862342,2669.862342,21.79449472,475,21.25,6.11797E-05,6.90823E-06,9.39194E-07,0.007821744,0.00262835,0.00096912,6.908225806,2.628350396,7.821743886,0.969119987,8.795833436,903
kbs.us,Asclepias,syriaca,C3,Asclepias_syriaca,ASSY,2,4,NP,N_YES,P_YES,0.59663628,0.816,-0.34365994,0.088205798,allforb,FORB,3.967606305,0.117265502,15.74189979,13.751198,3.708260778,0.013751198,1.144765699,1144.765699,21.79449472,475,21.25,0.000064665,4.63355E-06,5.09516E-07,0.008041455,0.002152568,0.000713804,4.633548387,2.152567859,8.041455092,0.713803985,8.795833436,903
kbs.us,Asclepias,syriaca,C3,Asclepias_syriaca,ASSY,3,1,N,N_YES,P_NO,0.59663628,0.816,-0.34365994,0.088205798,allforb,FORB,3.996887592,0.064593723,15.97511042,4.172349,2.04263286,0.004172349,3.82880493,3828.80493,21.79449472,475,21.25,6.30668E-05,0.000003195,5.06613E-07,0.007941459,0.001787456,0.000711767,3.195,1.787456293,7.941459198,0.71176745,8.795833436,903
kbs.us,Asclepias,syriaca,C3,Asclepias_syriaca,ASSY,3,5,NP,N_YES,P_YES,0.59663628,0.816,-0.34365994,0.088205798,allforb,FORB,4.237046087,0.074761307,17.95255954,5.589253,2.364160105,0.005589253,3.211978334,3211.978334,21.79449472,475,21.25,0.000064665,4.63355E-06,5.09516E-07,0.008041455,0.002152568,0.000713804,4.633548387,2.152567859,8.041455092,0.713803985,8.795833436,903
konz.us,Asclepias,syriaca,C3,Asclepias_syriaca,ASSY,3,13,P,N_NO,P_YES,0.417393679,0.518,0.33637692,-0.021214053,allforb,FORB,0.405904193,0.038013077,0.164758214,1.444994,1.202079032,0.001444994,0.114019999,114.0199987,,,,0.000121586,2.68046E-06,,0.011026596,0.001637211,,2.680461095,1.637211378,11.02659609,,12.07500006,889
konz.us,Asclepias,syriaca,C3,Asclepias_syriaca,ASSY,3,25,N,N_YES,P_NO,0.417393679,0.518,0.33637692,-0.021214053,allforb,FORB,0.945985452,0.030552676,0.894888475,0.933466,0.966160442,0.000933466,0.958672812,958.6728119,,,,0.000121946,4.44092E-06,,0.011042934,0.00210735,,4.44092219,2.107349565,11.04293429,,12.07500006,889
konz.us,Asclepias,syriaca,C3,Asclepias_syriaca,ASSY,3,28,NP,N_YES,P_YES,0.417393679,0.518,0.33637692,-0.021214053,allforb,FORB,4.816554632,0.10645476,23.19919852,11.332616,3.366395105,0.011332616,2.047117675,2047.117675,,,,0.000127602,4.6928E-06,,0.011296088,0.002166286,,4.692795389,2.166286082,11.29608843,,12.07500006,889
cbgb.us,Baptisia,alba,C3,Baptisia_alba,BAAL,1,9,P,N_NO,P_YES,1.388541834,3.009,-0.247746222,-0.161896717,allforb,LEGUME,4.207068887,0.127105975,17.69942862,16.155929,4.019443867,0.016155929,1.095537658,1095.537658,30.41381265,925,20.3125,0.00022344,1.20499E-05,,0.014947905,0.003471303,,12.04994555,3.471303149,14.9479047,,9.258333459,871
konz.us,Baptisia,australis,C3,Baptisia_australis,BAAU,1,4,C,N_NO,P_NO,1.328852386,2.7767067,0.33637692,-0.021214053,allforb,LEGUME,4.258760471,0.093474387,18.13704075,8.737461,2.955919654,0.008737461,2.075779308,2075.779308,21.21320344,450,20.75,8.61252E-05,5.09024E-06,,0.009280368,0.002256156,,5.090239411,2.256155892,9.280367999,,12.07500006,889
konz.us,Baptisia,australis,C3,Baptisia_australis,BAAU,2,18,C,N_NO,P_NO,1.328852386,2.7767067,0.33637692,-0.021214053,allforb,LEGUME,4.821951726,0.118802694,23.25121845,14.11408,3.756871039,0.01411408,1.647377544,1647.377544,21.21320344,450,20.75,8.61252E-05,5.09024E-06,,0.009280368,0.002256156,,5.090239411,2.256155892,9.280367999,,12.07500006,889
spin.us,Brassica,sp.,C3,Brassica_sp.,BRASS,2,9,P,N_NO,P_YES,1.196778391,2.309438015,0.42105747,2.034315992,allforb,FORB,2.819420606,0.119681398,7.949132556,14.323637,3.784658109,0.014323637,0.554966072,554.9660715,25.49509757,650,14.25,,,,,,,,,,,12.48333327,1152
spin.us,Brassica,sp.,C3,Brassica_sp.,BRASS,2,2,NP,N_YES,P_YES,1.196778391,2.309438015,0.42105747,2.034315992,allforb,FORB,5.153452212,0.181253894,26.5580697,32.852974,5.73175139,0.032852974,0.808391645,808.3916452,25.49509757,650,14.25,,,,,,,,,,,12.48333327,1152
cbgb.us,Brickellia,eupatroides,C3,Brickellia_eupatroides,BRUE,2,24,C,N_NO,P_NO,1.15750993,2.182,-0.247746222,-0.161896717,allforb,FORB,0.45223458,0.016226306,0.204516115,0.263293,0.513120843,0.000263293,0.776762447,776.7624472,26.45751311,700,22.5,0.000143675,4.7275E-06,1.09891E-06,0.01198646,0.002174281,0.001048288,4.727497425,2.174280898,11.98645992,1.048288291,9.258333459,871
cbgb.us,Brickellia,eupatroides,C3,Brickellia_eupatroides,BRUE,3,29,N,N_YES,P_NO,1.15750993,2.182,-0.247746222,-0.161896717,allforb,FORB,1.918255028,0.050490286,3.679702351,2.549269,1.596643041,0.002549269,1.443434314,1443.434314,26.45751311,700,22.5,0.000148331,5.95477E-06,3.41256E-07,0.01217911,0.002440239,0.000584172,5.95476828,2.44023939,12.1791096,0.584171582,9.258333459,871
cbgb.us,Brickellia,eupatroides,C3,Brickellia_eupatroides,BRUE,2,16,N,N_YES,P_NO,1.15750993,2.182,-0.247746222,-0.161896717,allforb,FORB,2.388536375,0.055609082,5.705106016,3.09237,1.758513577,0.00309237,1.844897608,1844.897608,26.45751311,700,22.5,0.000148331,5.95477E-06,3.41256E-07,0.01217911,0.002440239,0.000584172,5.95476828,2.44023939,12.1791096,0.584171582,9.258333459,871
cbgb.us,Brickellia,eupatroides,C3,Brickellia_eupatroides,BRUE,3,33,C,N_NO,P_NO,1.15750993,2.182,-0.247746222,-0.161896717,allforb,FORB,2.394451656,0.068390072,5.733398731,4.677202,2.162683981,0.004677202,1.225818071,1225.818071,26.45751311,700,22.5,0.000143675,4.7275E-06,1.09891E-06,0.01198646,0.002174281,0.001048288,4.727497425,2.174280898,11.98645992,1.048288291,9.258333459,871
cbgb.us,Brickellia,eupatroides,C3,Brickellia_eupatroides,BRUE,3,25,NP,N_YES,P_YES,1.15750993,2.182,-0.247746222,-0.161896717,allforb,FORB,2.40239269,0.066710546,5.771490638,4.450297,2.109572706,0.004450297,1.296877633,1296.877633,26.45751311,700,22.5,0.000153014,4.97796E-06,1.04882E-06,0.012369898,0.002231134,0.001024117,4.977960865,2.231134435,12.36989802,1.024117012,9.258333459,871
cbgb.us,Brickellia,eupatroides,C3,Brickellia_eupatroides,BRUE,3,32,P,N_NO,P_YES,1.15750993,2.182,-0.247746222,-0.161896717,allforb,FORB,3.166836499,0.062800717,10.02885341,3.94393,1.98593303,0.00394393,2.542857863,2542.857863,26.45751311,700,22.5,0.000143384,3.79452E-06,1.14274E-06,0.011974308,0.001947953,0.00106899,3.794521112,1.947953057,11.97430823,1.068989918,9.258333459,871
cbgb.us,Brickellia,eupatroides,C3,Brickellia_eupatroides,BRUE,2,13,P,N_NO,P_YES,1.15750993,2.182,-0.247746222,-0.161896717,allforb,FORB,4.440537362,0.103228683,19.71837206,10.656161,3.264377582,0.010656161,1.850419871,1850.419871,26.45751311,700,22.5,0.000143384,3.79452E-06,1.14274E-06,0.011974308,0.001947953,0.00106899,3.794521112,1.947953057,11.97430823,1.068989918,9.258333459,871
konz.us,Brickellia,eupatroides,C3,Brickellia_eupatroides,BRUE,2,13,P,N_NO,P_YES,1.165335921,2.207,0.33637692,-0.021214053,allforb,FORB,2.128814716,0.056514626,4.531852094,3.193903,1.787149406,0.003193903,1.418907241,1418.907241,12.24744871,150,27,0.000127243,3.44296E-06,5.11605E-07,0.011280207,0.001855522,0.000715266,3.442962963,1.855522288,11.28020664,0.715265642,12.07500006,889
konz.us,Brickellia,eupatroides,C3,Brickellia_eupatroides,BRUE,1,4,C,N_NO,P_NO,1.165335921,2.207,0.33637692,-0.021214053,allforb,FORB,2.651127415,0.04838786,7.028476571,2.341385,1.530158489,0.002341385,3.001845733,3001.845733,12.24744871,150,27,0.000130921,3.85778E-06,4.03753E-07,0.011442075,0.001964123,0.000635416,3.857777778,1.964122648,11.44207527,0.63541568,12.07500006,889
konz.us,Brickellia,eupatroides,C3,Brickellia_eupatroides,BRUE,2,14,N,N_YES,P_NO,1.165335921,2.207,0.33637692,-0.021214053,allforb,FORB,2.66298485,0.045382309,7.09148831,2.059554,1.43511463,0.002059554,3.443215526,3443.215526,12.24744871,150,27,0.000132586,9.21719E-06,2.62716E-07,0.011514594,0.003035982,0.000512558,9.217185185,3.03598175,11.51459407,0.512558338,12.07500006,889
konz.us,Brickellia,eupatroides,C3,Brickellia_eupatroides,BRUE,1,7,P,N_NO,P_YES,1.165335921,2.207,0.33637692,-0.021214053,allforb,FORB,3.294596016,0.085974502,10.85436291,7.391615,2.718752471,0.007391615,1.468469734,1468.469734,12.24744871,150,27,0.000127243,3.44296E-06,5.11605E-07,0.011280207,0.001855522,0.000715266,3.442962963,1.855522288,11.28020664,0.715265642,12.07500006,889
konz.us,Brickellia,eupatroides,C3,Brickellia_eupatroides,BRUE,2,18,C,N_NO,P_NO,1.165335921,2.207,0.33637692,-0.021214053,allforb,FORB,3.68134107,0.087687992,13.55227207,7.689184,2.772937792,0.007689184,1.76251109,1762.51109,12.24744871,150,27,0.000130921,3.85778E-06,4.03753E-07,0.011442075,0.001964123,0.000635416,3.857777778,1.964122648,11.44207527,0.63541568,12.07500006,889
konz.us,Brickellia,eupatroides,C3,Brickellia_eupatroides,BRUE,1,1,NP,N_YES,P_YES,1.165335921,2.207,0.33637692,-0.021214053,allforb,FORB,3.863295052,0.091408583,14.92504866,8.355529,2.890593192,0.008355529,1.786248203,1786.248203,12.24744871,150,27,0.000131518,8.49817E-06,5.30963E-07,0.011468148,0.002915163,0.000728672,8.49817284,2.915162575,11.46814805,0.728672054,12.07500006,889
konz.us,Brickellia,eupatroides,C3,Brickellia_eupatroides,BRUE,2,19,NP,N_YES,P_YES,1.165335921,2.207,0.33637692,-0.021214053,allforb,FORB,4.381219117,0.07976167,19.19508095,6.361924,2.522285472,0.006361924,3.017181744,3017.181744,12.24744871,150,27,0.000131518,8.49817E-06,5.30963E-07,0.011468148,0.002915163,0.000728672,8.49817284,2.915162575,11.46814805,0.728672054,12.07500006,889
konz.us,Brickellia,eupatroides,C3,Brickellia_eupatroides,BRUE,3,25,N,N_YES,P_NO,1.165335921,2.207,0.33637692,-0.021214053,allforb,FORB,4.706934318,0.091797298,22.15523067,8.426744,2.902885461,0.008426744,2.629156726,2629.156726,12.24744871,150,27,0.000132586,9.21719E-06,2.62716E-07,0.011514594,0.003035982,0.000512558,9.217185185,3.03598175,11.51459407,0.512558338,12.07500006,889
churn.us,Centaurea,stoebe,C3,Centaurea_stoebe,CEST8,3,17,N,N_YES,P_NO,1.434131691,3.196,-1.167135345,-0.638654636,allforb,FORB,4.220395696,0.137411703,17.81173983,18.881976,4.345339572,0.018881976,0.943319694,943.3196944,,,,0.00010461,6.79071E-06,3.85714E-07,0.010227903,0.0026059,0.000621059,6.790714286,2.605899899,10.22790301,0.621059003,4.825000058,810
churn.us,Centaurea,stoebe,C3,Centaurea_stoebe,CEST8,2,14,C,N_NO,P_NO,1.434131691,3.196,-1.167135345,-0.638654636,allforb,FORB,4.377481132,0.091004797,19.16234106,8.281873,2.877824352,0.008281873,2.313769006,2313.769006,,,,9.22286E-05,3.77571E-06,4.02857E-07,0.009603571,0.00194312,0.00063471,3.775714286,1.94311973,9.603570764,0.634710283,4.825000058,810
kbs.us,Centaurea,stoebe,C3,Centaurea_stoebe,CEST8,3,2,P,N_NO,P_YES,1.428525143,3.172540752,-0.34365994,0.088205798,allforb,FORB,3.325535428,0.05445241,11.05918588,2.965065,1.72193641,0.002965065,3.729829154,3729.829154,,,,0.000116139,5.96371E-06,,0.01077676,0.002442071,,5.963709273,2.442070694,10.77675955,,8.795833436,903
kbs.us,Centaurea,stoebe,C3,Centaurea_stoebe,CEST8,2,6,P,N_NO,P_YES,1.428525143,3.172540752,-0.34365994,0.088205798,allforb,FORB,3.437631251,0.089287239,11.81730862,7.972211,2.823510404,0.007972211,1.482312576,1482.312576,,,,0.000116139,5.96371E-06,,0.01077676,0.002442071,,5.963709273,2.442070694,10.77675955,,8.795833436,903
cbgb.us,Chamaecrista,fasciculata,C3,Chamaecrista_fasciculata,CHFAF,1,1,C,N_NO,P_NO,0.898941094,1.457,-0.247746222,-0.161896717,allforb,LEGUME,3.055617459,0.060052702,9.336798056,3.606327,1.899033175,0.003606327,2.58900484,2589.00484,36.05551275,1300,12.9375,0.000126279,6.35413E-06,,0.011237413,0.002520739,,6.354125874,2.520739152,11.23741254,,9.258333459,871
cbgb.us,Chamaecrista,fasciculata,C3,Chamaecrista_fasciculata,CHFAF,3,33,C,N_NO,P_NO,0.898941094,1.457,-0.247746222,-0.161896717,allforb,LEGUME,3.255738574,0.160427008,10.59983366,25.736825,5.073147445,0.025736825,0.411854751,411.8547513,36.05551275,1300,12.9375,0.000126279,6.35413E-06,,0.011237413,0.002520739,,6.354125874,2.520739152,11.23741254,,9.258333459,871
cbgb.us,Chamaecrista,fasciculata,C3,Chamaecrista_fasciculata,CHFAF,3,32,P,N_NO,P_YES,0.898941094,1.457,-0.247746222,-0.161896717,allforb,LEGUME,9.20717447,0.145961478,84.77206173,21.304753,4.615707205,0.021304753,3.979021101,3979.021101,36.05551275,1300,12.9375,0.000126687,7.57007E-06,,0.011255544,0.002751376,,7.57006993,2.751376007,11.25554409,,9.258333459,871
cbgb.us,Chenopodium,album,C3,Chenopodium_album,CHALA,1,11,N,N_YES,P_NO,1.091923301,1.98,-0.247746222,-0.161896717,allforb,FORB,2.791885559,0.042140634,7.794624975,1.775833,1.332603842,0.001775833,4.389278144,4389.278144,43.58898944,1900,15.3125,6.13864E-05,5.63007E-06,,0.007834949,0.002372777,,5.630072993,2.372777485,7.834948842,,9.258333459,871
cbgb.us,Chenopodium,album,C3,Chenopodium_album,CHALA,1,3,NP,N_YES,P_YES,1.091923301,1.98,-0.247746222,-0.161896717,allforb,FORB,4.626989186,0.059346879,21.40902893,3.522052,1.876713084,0.003522052,6.078566963,6078.566963,43.58898944,1900,15.3125,6.27369E-05,5.16759E-06,,0.007920665,0.002273234,,5.167591241,2.273233653,7.920665017,,9.258333459,871
cbgb.us,Chenopodium,album,C3,Chenopodium_album,CHALA,2,21,NP,N_YES,P_YES,1.091923301,1.98,-0.247746222,-0.161896717,allforb,FORB,6.087173267,0.083668214,37.05367838,7.00037,2.645821234,0.00700037,5.293102847,5293.102847,43.58898944,1900,15.3125,6.27369E-05,5.16759E-06,,0.007920665,0.002273234,,5.167591241,2.273233653,7.920665017,,9.258333459,871
churn.us,Chrysanthemum,leucanthymum,C3,Chrysanthemum_leucanthymum,CHLE80,3,24,NP,N_YES,P_YES,2.466742679,10.784,-1.167135345,-0.638654636,allforb,FORB,1.01950667,0.042022613,1.03939385,1.7659,1.328871702,0.0017659,0.588591568,588.591568,21.79449472,475,38.75,0.000215767,9.53474E-06,1.22807E-06,0.01468901,0.003087837,0.001108183,9.534736842,3.08783692,14.68901009,1.108183277,4.825000058,810
churn.us,Chrysanthemum,leucanthymum,C3,Chrysanthemum_leucanthymum,CHLE80,1,2,N,N_YES,P_NO,2.466742679,10.784,-1.167135345,-0.638654636,allforb,FORB,3.62125668,0.059225012,13.11349994,3.507602,1.872859311,0.003507602,3.738594042,3738.594042,21.79449472,475,38.75,0.000231511,1.35432E-05,,0.015215481,0.003680103,,13.54315789,3.680102973,15.2154815,,4.825000058,810
churn.us,Chrysanthemum,leucanthymum,C3,Chrysanthemum_leucanthymum,CHLE80,3,17,N,N_YES,P_NO,2.466742679,10.784,-1.167135345,-0.638654636,allforb,FORB,3.887201415,0.077397493,15.11033484,5.990372,2.447523646,0.005990372,2.52243681,2522.43681,21.79449472,475,38.75,0.000231511,1.35432E-05,,0.015215481,0.003680103,,13.54315789,3.680102973,15.2154815,,4.825000058,810
churn.us,Chrysanthemum,leucanthymum,C3,Chrysanthemum_leucanthymum,CHLE80,3,20,P,N_NO,P_YES,2.466742679,10.784,-1.167135345,-0.638654636,allforb,FORB,4.001426322,0.071856684,16.01141261,5.163383,2.272307858,0.005163383,3.100953892,3100.953892,21.79449472,475,38.75,0.000204876,8.76842E-06,1.05123E-06,0.014313507,0.002961152,0.001025294,8.768421053,2.961151981,14.3135073,1.025294138,4.825000058,810
churn.us,Chrysanthemum,leucanthymum,C3,Chrysanthemum_leucanthymum,CHLE80,1,5,P,N_NO,P_YES,2.466742679,10.784,-1.167135345,-0.638654636,allforb,FORB,4.326398264,0.078723453,18.71772194,6.197382,2.489454157,0.006197382,3.02026274,3020.26274,21.79449472,475,38.75,0.000204876,8.76842E-06,1.05123E-06,0.014313507,0.002961152,0.001025294,8.768421053,2.961151981,14.3135073,1.025294138,4.825000058,810
churn.us,Chrysanthemum,leucanthymum,C3,Chrysanthemum_leucanthymum,CHLE80,1,8,C,N_NO,P_NO,2.466742679,10.784,-1.167135345,-0.638654636,allforb,FORB,4.722244653,0.115083778,22.29959456,13.244276,3.639268608,0.013244276,1.683715634,1683.715634,21.79449472,475,38.75,0.000228902,8.94035E-06,,0.015129523,0.002990042,,8.940350877,2.990041952,15.12952267,,4.825000058,810
churn.us,Chrysanthemum,leucanthymum,C3,Chrysanthemum_leucanthymum,CHLE80,3,23,C,N_NO,P_NO,2.466742679,10.784,-1.167135345,-0.638654636,allforb,FORB,5.718067735,0.112322776,32.69629862,12.616406,3.551958052,0.012616406,2.591569946,2591.569946,21.79449472,475,38.75,0.000228902,8.94035E-06,,0.015129523,0.002990042,,8.940350877,2.990041952,15.12952267,,4.825000058,810
churn.us,Chrysanthemum,leucanthymum,C3,Chrysanthemum_leucanthymum,CHLE80,2,14,C,N_NO,P_NO,2.466742679,10.784,-1.167135345,-0.638654636,allforb,FORB,6.404841739,0.096226015,41.0219977,9.259446,3.042933782,0.009259446,4.430286402,4430.286402,21.79449472,475,38.75,0.000228902,8.94035E-06,,0.015129523,0.002990042,,8.940350877,2.990041952,15.12952267,,4.825000058,810
churn.us,Chrysanthemum,leucanthymum,C3,Chrysanthemum_leucanthymum,CHLE80,2,11,P,N_NO,P_YES,2.466742679,10.784,-1.167135345,-0.638654636,allforb,FORB,7.236308186,0.142012756,52.36415616,20.167623,4.490837672,0.020167623,2.5964466,2596.4466,21.79449472,475,38.75,0.000204876,8.76842E-06,1.05123E-06,0.014313507,0.002961152,0.001025294,8.768421053,2.961151981,14.3135073,1.025294138,4.825000058,810
churn.us,Clinopodium,vulgare,C3,Clinopodium_vulgare,CLVU,3,17,N,N_YES,P_NO,0.671412688,0.957,-1.167135345,-0.638654636,allforb,FORB,0.527558523,0.045411728,0.278317995,2.062225,1.436044916,0.002062225,0.134960053,134.9600529,12.24744871,150,24.75,8.30222E-05,3.81511E-06,,0.009111653,0.001953231,,3.815111111,1.953230942,9.1116531,,4.825000058,810
churn.us,Clinopodium,vulgare,C3,Clinopodium_vulgare,CLVU,2,14,C,N_NO,P_NO,0.671412688,0.957,-1.167135345,-0.638654636,allforb,FORB,1.024833994,0.030970793,1.050284716,0.95919,0.979382458,0.00095919,1.09497046,1094.97046,12.24744871,150,24.75,8.37209E-05,0.000002544,1.99111E-07,0.009149912,0.001594992,0.000446219,2.544,1.594992163,9.149911961,0.446218681,4.825000058,810
churn.us,Clinopodium,vulgare,C3,Clinopodium_vulgare,CLVU,1,2,N,N_YES,P_NO,0.671412688,0.957,-1.167135345,-0.638654636,allforb,FORB,1.667189838,0.028717608,2.779521955,0.824701,0.908130497,0.000824701,3.370339014,3370.339014,12.24744871,150,24.75,8.30222E-05,3.81511E-06,,0.009111653,0.001953231,,3.815111111,1.953230942,9.1116531,,4.825000058,810
churn.us,Clinopodium,vulgare,C3,Clinopodium_vulgare,CLVU,2,11,P,N_NO,P_YES,0.671412688,0.957,-1.167135345,-0.638654636,allforb,FORB,1.92749167,0.05618207,3.715224136,3.156425,1.776633052,0.003156425,1.177035455,1177.035455,12.24744871,150,24.75,8.50898E-05,1.56978E-06,3.89333E-07,0.009224412,0.001252908,0.000623966,1.569777778,1.252907729,9.224412056,0.623965811,4.825000058,810
churn.us,Clinopodium,vulgare,C3,Clinopodium_vulgare,CLVU,1,4,NP,N_YES,P_YES,0.671412688,0.957,-1.167135345,-0.638654636,allforb,FORB,2.03468854,0.038408593,4.139957455,1.47522,1.214586349,0.00147522,2.806332245,2806.332245,12.24744871,150,24.75,8.13564E-05,3.03289E-06,,0.009019781,0.001741519,,3.032888889,1.741519133,9.019780732,,4.825000058,810
churn.us,Clinopodium,vulgare,C3,Clinopodium_vulgare,CLVU,2,10,NP,N_YES,P_YES,0.671412688,0.957,-1.167135345,-0.638654636,allforb,FORB,2.383366851,0.037581299,5.680437546,1.412354,1.188425008,0.001412354,4.021964427,4021.964427,12.24744871,150,24.75,8.13564E-05,3.03289E-06,,0.009019781,0.001741519,,3.032888889,1.741519133,9.019780732,,4.825000058,810
churn.us,Clinopodium,vulgare,C3,Clinopodium_vulgare,CLVU,1,8,C,N_NO,P_NO,0.671412688,0.957,-1.167135345,-0.638654636,allforb,FORB,2.87914198,0.097901588,8.28945854,9.584721,3.095920057,0.009584721,0.864861746,864.8617461,12.24744871,150,24.75,8.37209E-05,0.000002544,1.99111E-07,0.009149912,0.001594992,0.000446219,2.544,1.594992163,9.149911961,0.446218681,4.825000058,810
churn.us,Clinopodium,vulgare,C3,Clinopodium_vulgare,CLVU,1,5,P,N_NO,P_YES,0.671412688,0.957,-1.167135345,-0.638654636,allforb,FORB,4.185072899,0.101230988,17.51483517,10.247713,3.201204929,0.010247713,1.709145755,1709.145755,12.24744871,150,24.75,8.50898E-05,1.56978E-06,3.89333E-07,0.009224412,0.001252908,0.000623966,1.569777778,1.252907729,9.224412056,0.623965811,4.825000058,810
konz.us,Dalea,candida,C3,Dalea_candida,DACAC,1,4,C,N_NO,P_NO,1.022091151,1.779,0.33637692,-0.021214053,allforb,LEGUME,3.247464157,0.083218465,10.54602345,6.925313,2.631598944,0.006925313,1.522822644,1522.822644,26.45751311,700,21.375,,,,,,,,,,,12.07500006,889
konz.us,Dalea,candida,C3,Dalea_candida,DACAC,2,13,P,N_NO,P_YES,1.022091151,1.779,0.33637692,-0.021214053,allforb,LEGUME,9.463845076,0.222566821,89.56436363,49.53599,7.038180873,0.04953599,1.808066491,1808.066491,26.45751311,700,21.375,,,,,,,,,,,12.07500006,889
